Date,Open,High,Low,Close,Adj Close,Volume
2023-08-15,235.94000244140625,235.94000244140625,231.92999267578125,232.57000732421875,230.9022674560547,822400
2023-08-16,232.1699981689453,235.36000061035156,232.1699981689453,232.33999633789062,230.6739044189453,705700
2023-08-17,233.1300048828125,235.0500030517578,232.39999389648438,232.89999389648438,231.22988891601562,486900
2023-08-18,230.97000122070312,236.57000732421875,230.30999755859375,233.6199951171875,231.94473266601562,616200
2023-08-21,234.13999938964844,235.0,232.0500030517578,233.60000610351562,231.9248809814453,538600
2023-08-22,234.4499969482422,235.5500030517578,233.52999877929688,234.58999633789062,232.90777587890625,421500
2023-08-23,234.4600067138672,236.66000366210938,233.69000244140625,234.27999877929688,232.59999084472656,543600
2023-08-24,230.8800048828125,234.1699981689453,230.36000061035156,230.75,230.75,601500
2023-08-25,232.0800018310547,233.44000244140625,228.85000610351562,232.0500030517578,232.0500030517578,614700
2023-08-28,233.5,234.74000549316406,231.55999755859375,232.6199951171875,232.6199951171875,639000
2023-08-29,232.1999969482422,233.64999389648438,224.33999633789062,230.1300048828125,230.1300048828125,1122000
2023-08-30,230.4499969482422,232.5,230.08999633789062,232.02999877929688,232.02999877929688,776100
2023-08-31,232.3800048828125,232.86000061035156,229.60000610351562,230.0399932861328,230.0399932861328,1087600
2023-09-01,231.77000427246094,237.08999633789062,231.77000427246094,236.63999938964844,236.63999938964844,809300
2023-09-05,236.5,236.5,231.8000030517578,231.83999633789062,231.83999633789062,826600
2023-09-06,231.13999938964844,236.66000366210938,230.97999572753906,235.69000244140625,235.69000244140625,862300
2023-09-07,234.08999633789062,235.6199951171875,231.19000244140625,232.5500030517578,232.5500030517578,802300
2023-09-08,232.42999267578125,236.08999633789062,231.67999267578125,234.8699951171875,234.8699951171875,748200
2023-09-11,236.4499969482422,236.8300018310547,233.39999389648438,233.5800018310547,233.5800018310547,633200
2023-09-12,232.91000366210938,236.83999633789062,232.72999572753906,235.39999389648438,235.39999389648438,529600
2023-09-13,235.00999450683594,236.97999572753906,231.5500030517578,233.57000732421875,233.57000732421875,1366000
2023-09-14,235.14999389648438,238.10000610351562,234.63999938964844,237.0399932861328,237.0399932861328,1195100
2023-09-15,237.25,237.25,234.25,235.3699951171875,235.3699951171875,1185000
2023-09-18,235.17999267578125,238.5500030517578,234.55999755859375,238.33999633789062,238.33999633789062,1128400
2023-09-19,237.9199981689453,239.38999938964844,234.4499969482422,234.67999267578125,234.67999267578125,1211600
2023-09-20,235.8699951171875,239.24000549316406,232.5800018310547,232.8000030517578,232.8000030517578,884000
2023-09-21,231.9499969482422,231.9499969482422,228.74000549316406,228.80999755859375,228.80999755859375,639900
2023-09-22,229.17999267578125,232.25,229.0399932861328,230.77999877929688,230.77999877929688,575100
2023-09-25,229.41000366210938,232.75999450683594,229.41000366210938,231.50999450683594,231.50999450683594,486200
2023-09-26,229.27000427246094,231.8000030517578,228.52999877929688,229.0500030517578,229.0500030517578,614400
2023-09-27,230.82000732421875,231.77000427246094,228.7899932861328,229.9499969482422,229.9499969482422,554800
2023-09-28,228.72000122070312,233.8300018310547,228.3300018310547,231.30999755859375,231.30999755859375,659600
2023-09-29,232.63999938964844,233.07000732421875,227.27000427246094,228.4600067138672,228.4600067138672,815900
2023-10-02,227.9199981689453,228.3300018310547,224.97000122070312,225.5500030517578,225.5500030517578,660600
2023-10-03,224.33999633789062,226.47000122070312,222.89999389648438,223.89999389648438,223.89999389648438,543000
2023-10-04,223.49000549316406,227.9199981689453,222.6199951171875,227.66000366210938,227.66000366210938,767900
2023-10-05,225.67999267578125,227.39999389648438,223.66000366210938,225.4199981689453,225.4199981689453,581000
2023-10-06,225.35000610351562,230.4600067138672,224.4199981689453,227.6199951171875,227.6199951171875,767400
2023-10-09,226.6999969482422,228.8300018310547,224.9199981689453,228.08999633789062,228.08999633789062,478500
2023-10-10,229.67999267578125,231.33999633789062,227.94000244140625,229.1999969482422,229.1999969482422,632100
2023-10-11,229.19000244140625,230.55999755859375,227.30999755859375,230.0500030517578,230.0500030517578,529100
2023-10-12,230.58999633789062,230.58999633789062,225.35000610351562,227.5399932861328,227.5399932861328,560700
2023-10-13,227.47000122070312,229.61000061035156,225.34500122070312,227.72000122070312,227.72000122070312,558899
